DATE, TIME, FPC, PIC, ENCAP_BYTES, ENCAP_PKTS, DECAP_BYTES, DECAP_PKTS

2021-04-07,00:00,FPC0,PIC0:,209662724736,15719352865,164954380,66333151
2021-04-07,00:00,FPC0,PIC1:,366834412032,26866942195,290825022,116280870
2021-04-07,00:00,FPC1,PIC0:,394662292720,29447330755,311521142,126357974
2021-04-07,00:00,FPC1,PIC1:,353592421240,23841477665,279420131,108104283
2021-04-07,00:05,FPC0,PIC0:,199046427144,14791743355,156839349,62798017
2021-04-07,00:05,FPC0,PIC1:,347215947720,26040382697,276887209,111740520
2021-04-07,00:05,FPC1,PIC0:,387497327680,29963017532,306101754,125285864
2021-04-07,00:05,FPC1,PIC1:,349635156416,23277066877,275640690,108780886
2021-04-07,00:10,FPC0,PIC0:,191553837568,14518194623,150205098,59810191
2021-04-07,00:10,FPC0,PIC1:,332400279472,24688678340,264161240,104962878
2021-04-07,00:10,FPC1,PIC0:,375214664384,27480410496,295015268,117986399
2021-04-07,00:10,FPC1,PIC1:,336117441312,22417452013,263426802,101930805
2021-04-07,00:15,FPC0,PIC0:,183180975216,13749845616,143540094,57064510
2021-04-07,00:15,FPC0,PIC1:,318037564472,23741527711,252774035,100357895
2021-04-07,00:15,FPC1,PIC0:,367474367096,27358695084,291442941,113263388
2021-04-07,00:15,FPC1,PIC1:,328908044232,22170835526,257302323,98470847
2021-04-07,00:20,FPC0,PIC0:,176725012560,13641797493,138374728,55102026
2021-04-07,00:20,FPC0,PIC1:,309384877464,22762467292,245229037,96446225
2021-04-07,00:20,FPC1,PIC0:,343048093800,24451396968,270499493,107407728
2021-04-07,00:20,FPC1,PIC1:,310031830944,20761664664,242969282,94256702
2021-04-07,00:25,FPC0,PIC0:,171931799648,12420916829,134083066,52321219
2021-04-07,00:25,FPC0,PIC1:,305714970456,22755494660,241368817,94422049
2021-04-07,00:25,FPC1,PIC0:,326192996792,22852188130,257336529,102135173
2021-04-07,00:25,FPC1,PIC1:,298313768048,19917617503,234083590,91063571
