DATE, TIME, FPC, PIC, ENCAP_BYTES, ENCAP_PKTS, DECAP_BYTES, DECAP_PKTS

2021-04-05,00:00,FPC0,PIC0:,279982235216,21581603976,220609934,89948992
2021-04-05,00:00,FPC0,PIC1:,616310104600,42842124436,482534747,195418450
2021-04-05,00:05,FPC0,PIC0:,277520504064,20944861311,218813344,89462746
2021-04-05,00:05,FPC0,PIC1:,597295614888,41756509542,468434131,190179288
2021-04-05,00:10,FPC0,PIC0:,267355453936,20634623305,210155756,86025378
2021-04-05,00:10,FPC0,PIC1:,581481641136,41761810922,455509090,182724761
2021-04-05,00:15,FPC0,PIC0:,261093461064,19936025440,204439901,83021745
2021-04-05,00:15,FPC0,PIC1:,561774154616,41022426987,440242507,177482515
2021-04-05,00:20,FPC0,PIC0:,255595121880,20483731701,199947549,81084947
2021-04-05,00:20,FPC0,PIC1:,545825789600,38816758655,427317992,171587525
2021-04-05,00:25,FPC0,PIC0:,239709016960,19139465726,187412666,76916523
2021-04-05,00:25,FPC0,PIC1:,530945143712,37103362404,414290888,164341371
2021-04-05,00:30,FPC0,PIC0:,230872473160,18526740695,181003471,73423694
2021-04-05,00:30,FPC0,PIC1:,514870407280,35884203628,401377948,158722303
2021-04-05,00:35,FPC0,PIC0:,224899361392,17098581898,175690446,70868660
2021-04-05,00:35,FPC0,PIC1:,493997766872,35712580301,386420101,153285821
2021-04-05,00:40,FPC0,PIC0:,215820146360,15952131523,168408231,67590856
2021-04-05,00:40,FPC0,PIC1:,476747650352,35190062695,373398594,149015901
2021-04-05,00:45,FPC0,PIC0:,210446859824,15818294205,164417078,66222126
2021-04-05,00:45,FPC0,PIC1:,459757472048,33169891408,359540458,142638764
2021-04-05,00:50,FPC0,PIC0:,205326841728,16317627699,160921728,65788029
2021-04-05,00:50,FPC0,PIC1:,450743682760,30839228514,352130875,139111238
2021-04-05,00:55,FPC0,PIC0:,195219549688,15141000091,153230691,61741906
2021-04-05,00:55,FPC0,PIC1:,434852909344,30561274500,340318312,134940312
2021-04-05,01:00,FPC0,PIC0:,187717258776,13949427025,147149501,58940808
