DATE, TIME, FPC, PIC, ENCAP_BYTES, ENCAP_PKTS, DECAP_BYTES, DECAP_PKTS

2021-04-04,00:00,FPC0,PIC0:,236114023304,17008182214,186007881,73850942
2021-04-04,00:00,FPC0,PIC1:,481308287232,34534104674,380113698,153410006
2021-04-04,00:05,FPC0,PIC0:,238554722784,17952293015,188342594,74448308
2021-04-04,00:05,FPC0,PIC1:,478607141984,34111437607,378892984,152611664
2021-04-04,00:10,FPC0,PIC0:,237731685224,17394753676,186656065,71946872
2021-04-04,00:10,FPC0,PIC1:,471697056600,32887923967,372045795,147135423
2021-04-04,00:15,FPC0,PIC0:,230164064064,16583146258,180673196,70209157
2021-04-04,00:15,FPC0,PIC1:,477021492800,34016646160,375902018,148198444
2021-04-04,00:20,FPC0,PIC0:,217569266712,15823859135,170796411,66732789
2021-04-04,00:20,FPC0,PIC1:,451934262536,31492118824,355056069,140051199
2021-04-04,00:25,FPC0,PIC0:,209924816152,15361518998,165319225,64371789
2021-04-04,00:25,FPC0,PIC1:,444416845184,30815974783,348451254,136891691
2021-04-04,00:30,FPC0,PIC0:,203400067128,14461460236,159648547,62068198
2021-04-04,00:30,FPC0,PIC1:,423535727232,29420215656,332436694,131416514
2021-04-04,00:35,FPC0,PIC0:,189237041696,13318196503,148632770,58764480
2021-04-04,00:35,FPC0,PIC1:,414625515416,27412423085,324518477,127196777
2021-04-04,00:40,FPC0,PIC0:,183225470016,12533049113,144049744,57417673
2021-04-04,00:40,FPC0,PIC1:,409582034616,27311645624,320309801,125424630
2021-04-04,00:45,FPC0,PIC0:,176376191576,12659880129,139449127,55946885
2021-04-04,00:45,FPC0,PIC1:,397734098960,26747006340,312290450,121747246
2021-04-04,00:50,FPC0,PIC0:,177659537664,12627557448,140819386,55323222
2021-04-04,00:50,FPC0,PIC1:,395847020336,27860120764,310972914,121904598
2021-04-04,00:55,FPC0,PIC0:,171973501376,11505772182,136167870,53089742
2021-04-04,00:55,FPC0,PIC1:,388662319984,27065469282,304574468,118637955
2021-04-04,01:00,FPC0,PIC0:,162236800576,10845628560,128375786,50574887
2021-04-04,01:00,FPC0,PIC1:,369365586576,26481225897,289763128,114074814
2021-04-04,01:05,FPC0,PIC0:,159545923816,11347392382,126689273,49651492
2021-04-04,01:05,FPC0,PIC1:,361619026888,26019985939,284676663,111512816
2021-04-04,01:10,FPC0,PIC0:,153924467528,10728268618,121809493,48037131
2021-04-04,01:10,FPC0,PIC1:,344702211976,24162541991,271695025,106316117
2021-04-04,01:15,FPC0,PIC0:,152737251136,10830485402,120370498,47450404
2021-04-04,01:15,FPC0,PIC1:,336624750328,22483501661,264473341,102790644
2021-04-04,01:20,FPC0,PIC0:,147093920272,11192021010,116181578,46642993
2021-04-04,01:20,FPC0,PIC1:,324800106744,21773515156,254421831,99143001
2021-04-04,01:25,FPC0,PIC0:,138826740192,10868065953,110190858,44818507
2021-04-04,01:25,FPC0,PIC1:,306111267216,21970805204,241443294,95696952
2021-04-04,01:30,FPC0,PIC0:,135421440424,10426526924,107259501,43771381
2021-04-04,01:30,FPC0,PIC1:,292393376768,19687828374,231116596,90960083
2021-04-04,01:35,FPC0,PIC0:,128210606712,9788214013,101883857,41368300
2021-04-04,01:35,FPC0,PIC1:,279271490656,18658223933,220798176,88421924
2021-04-04,01:40,FPC0,PIC0:,126574107568,8780710540,100098648,39714741
2021-04-04,01:40,FPC0,PIC1:,265589727040,19017485768,211011856,86165320
2021-04-04,01:45,FPC0,PIC0:,121088105192,9195416015,96088247,39146706
2021-04-04,01:45,FPC0,PIC1:,257592243080,18107463450,204504293,83170146
2021-04-04,01:50,FPC0,PIC0:,115365054528,9501498808,92353296,38191747
2021-04-04,01:50,FPC0,PIC1:,244799554544,18308338205,195580266,80361630
2021-04-04,01:55,FPC0,PIC0:,107261031512,9060119820,86642397,36533249
2021-04-04,01:55,FPC0,PIC1:,233873318384,19485046465,188051226,78794178
2021-04-04,02:00,FPC0,PIC0:,105186858832,8053635913,84111742,35224699
2021-04-04,02:00,FPC0,PIC1:,219439369416,17604270219,176593355,73892841
2021-04-04,02:05,FPC0,PIC0:,100910953712,8987863090,81249780,34711105
2021-04-04,02:05,FPC0,PIC1:,213526005616,17101025082,172920990,73440737
2021-04-04,02:10,FPC0,PIC0:,96868490736,8688732080,78201026,33754298
2021-04-04,02:10,FPC0,PIC1:,210056794784,17268685603,169973248,71242123
2021-04-04,02:15,FPC0,PIC0:,97227291472,8423797271,78467408,33681096
2021-04-04,02:15,FPC0,PIC1:,203103569808,17704740719,165066358,69755374
2021-04-04,02:20,FPC0,PIC0:,94388640864,7767034918,76223628,32419311
2021-04-04,02:20,FPC0,PIC1:,194342443352,19102385510,159381743,68941340
2021-04-04,02:25,FPC0,PIC0:,88502972936,7427812795,71535069,30711002
2021-04-04,02:25,FPC0,PIC1:,185037097432,17598097426,151650013,65967466
2021-04-04,02:30,FPC0,PIC0:,83402832816,8333159592,68214498,30560029
2021-04-04,02:30,FPC0,PIC1:,179282034568,17300354083,147158869,64135579
2021-04-04,02:35,FPC0,PIC0:,83182404000,8668190291,68369910,29909132
2021-04-04,02:35,FPC0,PIC1:,168528413736,16492424382,139084061,60666712
2021-04-04,02:40,FPC0,PIC0:,80675843624,8315928801,66219635,28807027
2021-04-04,02:40,FPC0,PIC1:,166193655984,16147524428,136894494,60023485
2021-04-04,02:45,FPC0,PIC0:,76498487776,7423503259,62624684,27487980
2021-04-04,02:45,FPC0,PIC1:,160523839560,14568748853,132109829,57661602
2021-04-04,02:50,FPC0,PIC0:,72307351448,6650036931,59063589,26158911
2021-04-04,02:50,FPC0,PIC1:,154926288080,14270600983,127992534,56097258
2021-04-04,02:55,FPC0,PIC0:,70445880784,6607978424,57950164,25348016
2021-04-04,02:55,FPC0,PIC1:,146951062960,14651664504,122725974,55159278
2021-04-04,03:00,FPC0,PIC0:,68325314664,6667020089,56544039,24545715
2021-04-04,03:00,FPC0,PIC1:,143800622696,13982521624,119884717,53214751
2021-04-04,03:05,FPC0,PIC0:,64146472472,7002946057,53828585,24464356
2021-04-04,03:05,FPC0,PIC1:,147982995952,14647174627,122852196,54422062
2021-04-04,03:10,FPC0,PIC0:,60159269608,6395985755,50609483,23499472
2021-04-04,03:10,FPC0,PIC1:,145142936760,13230606973,119467699,54102921
2021-04-04,03:15,FPC0,PIC0:,59590224592,6137903429,49989442,22689142
2021-04-04,03:15,FPC0,PIC1:,138911952144,15703779374,116424866,54127214
2021-04-04,03:20,FPC0,PIC0:,56465071808,6998951901,48243512,22523945
2021-04-04,03:20,FPC0,PIC1:,132485699400,13224571757,111227781,50360692
2021-04-04,03:25,FPC0,PIC0:,54989713856,5351483847,46897966,21333047
2021-04-04,03:25,FPC0,PIC1:,124045279072,14432178151,105350108,49301775
2021-04-04,03:30,FPC0,PIC0:,55311187728,5026133506,46169068,21218062
2021-04-04,03:30,FPC0,PIC1:,120523327080,14628562217,102920601,48845921
2021-04-04,03:35,FPC0,PIC0:,56444837216,5681607266,47254130,21730925
2021-04-04,03:35,FPC0,PIC1:,118687084032,14670921981,101746582,48635953
2021-04-04,03:40,FPC0,PIC0:,53165997776,6278843618,45176374,21600930
2021-04-04,03:40,FPC0,PIC1:,110002113320,13787375559,95228799,46407837
2021-04-04,03:45,FPC0,PIC0:,49857224816,5931663503,42596900,20939647
2021-04-04,03:45,FPC0,PIC1:,109274023016,13683580041,94153981,46246577
2021-04-04,03:50,FPC0,PIC0:,49927831288,6193653106,42792181,21071827
2021-04-04,03:50,FPC0,PIC1:,104519019048,13885123547,90872975,44230766
2021-04-04,03:55,FPC0,PIC0:,47970037224,5640105046,41017147,20040323
2021-04-04,03:55,FPC0,PIC1:,98316794048,14034986501,86374316,42938780
2021-04-04,04:00,FPC0,PIC0:,47281925888,5357169130,40182878,19551578
2021-04-04,04:00,FPC0,PIC1:,94163725184,11960483492,82521656,40954384
2021-04-04,04:05,FPC0,PIC0:,44898055272,4264929074,38302935,18361719
2021-04-04,04:05,FPC0,PIC1:,88362470288,11930550715,78638498,39489612
2021-04-04,04:10,FPC0,PIC0:,44654425984,5103428452,38553430,18792853
2021-04-04,04:10,FPC0,PIC1:,89840307176,14035347355,80173917,41244474
2021-04-04,04:15,FPC0,PIC0:,40492182048,4697722489,35530766,17818016
2021-04-04,04:15,FPC0,PIC1:,84871820576,12682005498,75939812,39231138
2021-04-04,04:20,FPC0,PIC0:,40793701472,5999691739,36312136,18467735
2021-04-04,04:20,FPC0,PIC1:,83992251152,12325694062,75225010,38612656
2021-04-04,04:25,FPC0,PIC0:,35543964200,6075245864,32645811,17505455
2021-04-04,04:25,FPC0,PIC1:,81195557392,11719574109,72764296,37539186
2021-04-04,04:30,FPC0,PIC0:,35767470336,5094164380,32282726,16855689
2021-04-04,04:30,FPC0,PIC1:,80330865240,11613443584,71818749,37200817
2021-04-04,04:35,FPC0,PIC0:,34452428592,4981825800,31399964,16552764
2021-04-04,04:35,FPC0,PIC1:,78280870424,13629636804,71496871,38749204
2021-04-04,04:40,FPC0,PIC0:,33715442592,4211099034,30391886,16018728
2021-04-04,04:40,FPC0,PIC1:,76017862504,12198811235,69072305,37286534
2021-04-04,04:45,FPC0,PIC0:,34211067416,4545765614,30902769,16226251
2021-04-04,04:45,FPC0,PIC1:,76019647768,11478905695,68541195,36406018
2021-04-04,04:50,FPC0,PIC0:,30117991264,4516125344,27931430,15530213
2021-04-04,04:50,FPC0,PIC1:,74078954408,10938851294,67397595,36162673
2021-04-04,04:55,FPC0,PIC0:,29286125672,5161063923,27726125,15801496
2021-04-04,04:55,FPC0,PIC1:,71680296168,12440382119,66600965,36897317
2021-04-04,05:00,FPC0,PIC0:,30721508568,4699819935,28402411,15615516
2021-04-04,05:00,FPC0,PIC1:,74024909128,12810906588,68127389,37308307
2021-04-04,05:05,FPC0,PIC0:,32452004304,4650078859,29633376,16027948
2021-04-04,05:05,FPC0,PIC1:,73199442872,11544177479,66758923,36468396
2021-04-04,05:10,FPC0,PIC0:,31966625688,4194453438,29135391,15947500
2021-04-04,05:10,FPC0,PIC1:,70269576296,11205706955,64581059,35877361
2021-04-04,05:15,FPC0,PIC0:,27902007344,3625672721,26122828,14356567
2021-04-04,05:15,FPC0,PIC1:,67009128144,10066640522,61812942,33982280
2021-04-04,05:20,FPC0,PIC0:,29419003672,4097938304,27387561,15119846
2021-04-04,05:20,FPC0,PIC1:,66182850272,10370287427,61639114,34129180
2021-04-04,05:25,FPC0,PIC0:,27990448296,4212554788,26540351,15091952
2021-04-04,05:25,FPC0,PIC1:,65686462616,10841747465,61420051,34371664
2021-04-04,05:30,FPC0,PIC0:,28465176464,4530490938,26828462,14990330
2021-04-04,05:30,FPC0,PIC1:,68518431656,10192642494,63321373,34691522
2021-04-04,05:35,FPC0,PIC0:,29552436280,4716383767,27887617,15263944
2021-04-04,05:35,FPC0,PIC1:,69419453664,9876989353,63634422,34253187
2021-04-04,05:40,FPC0,PIC0:,29213450160,4330815563,27443250,15385649
2021-04-04,05:40,FPC0,PIC1:,68117754760,10430414424,62814029,34343613
2021-04-04,05:45,FPC0,PIC0:,29194574632,4198667297,27284629,15433279
2021-04-04,05:45,FPC0,PIC1:,67162993720,10399746588,62472439,34358246
2021-04-04,05:50,FPC0,PIC0:,29944647832,4369607492,27968689,16051927
2021-04-04,05:50,FPC0,PIC1:,65999585392,10546291696,62167314,34613817
2021-04-04,05:55,FPC0,PIC0:,32121610848,4948776481,29939786,16845029
2021-04-04,05:55,FPC0,PIC1:,62245216256,10580612119,59660208,34107448
2021-04-04,06:00,FPC0,PIC0:,31413722896,4712087546,29305894,16071805
2021-04-04,06:00,FPC0,PIC1:,66332940976,10645131004,62229004,34496700
2021-04-04,06:05,FPC0,PIC0:,33154935488,4798692454,31007554,16535878
2021-04-04,06:05,FPC0,PIC1:,70063462552,10840947109,65454897,36045476
2021-04-04,06:10,FPC0,PIC0:,33833138552,5381197874,31800043,17132956
2021-04-04,06:10,FPC0,PIC1:,73180979864,9696219354,66740861,35505849
2021-04-04,06:15,FPC0,PIC0:,33275998568,4680079952,31134879,16588596
2021-04-04,06:15,FPC0,PIC1:,73989322304,9662065208,67245880,35721498
2021-04-04,06:20,FPC0,PIC0:,37189086152,5033712717,33806613,17423075
2021-04-04,06:20,FPC0,PIC1:,75245009784,10511712167,68992635,36449331
2021-04-04,06:25,FPC0,PIC0:,41110024656,4766357665,36351258,17981875
2021-04-04,06:25,FPC0,PIC1:,79400682736,11387116257,72556132,38350096
2021-04-04,06:30,FPC0,PIC0:,40833437856,5067412452,36257380,17956567
2021-04-04,06:30,FPC0,PIC1:,80539289312,10943561543,73246174,38225671
2021-04-04,06:35,FPC0,PIC0:,40542824248,4330369417,35841713,17728414
2021-04-04,06:35,FPC0,PIC1:,80697139448,10612934491,73243373,37836461
2021-04-04,06:40,FPC0,PIC0:,39705214216,4138475195,35418541,17543994
2021-04-04,06:40,FPC0,PIC1:,85599396688,10286870031,76353028,38328064
2021-04-04,06:45,FPC0,PIC0:,40621412544,4437374441,36244890,17963746
2021-04-04,06:45,FPC0,PIC1:,87727267184,11336168095,78708860,39764737
2021-04-04,06:50,FPC0,PIC0:,43059636352,4770801433,38415148,18812914
2021-04-04,06:50,FPC0,PIC1:,91367494024,11020055145,81390747,40595844
2021-04-04,06:55,FPC0,PIC0:,46262837784,4501752444,40496321,19549815
2021-04-04,06:55,FPC0,PIC1:,94729664496,11555402288,84190234,41423844
2021-04-04,07:00,FPC0,PIC0:,48317084336,5298094959,42316814,20930092
2021-04-04,07:00,FPC0,PIC1:,97029447320,11425383690,86061583,41656427
2021-04-04,07:05,FPC0,PIC0:,48785817952,5176044960,42902306,20869429
2021-04-04,07:05,FPC0,PIC1:,101387492296,12920193428,90369771,44244333
2021-04-04,07:10,FPC0,PIC0:,50718668608,5108918467,44479086,21105150
2021-04-04,07:10,FPC0,PIC1:,103352329552,13340634914,91948914,44647128
2021-04-04,07:15,FPC0,PIC0:,54679988000,5704864994,47671012,22608548
2021-04-04,07:15,FPC0,PIC1:,110327425424,15158429109,97846412,47553711
2021-04-04,07:20,FPC0,PIC0:,59289010680,6100188324,51935391,23442589
2021-04-04,07:20,FPC0,PIC1:,113053738040,14554293289,100246895,47794015
2021-04-04,07:25,FPC0,PIC0:,57040336456,6159146590,50119717,23125686
2021-04-04,07:25,FPC0,PIC1:,120934275536,13729789764,105763248,48339606
2021-04-04,07:30,FPC0,PIC0:,64088208032,6538972343,55225152,24000398
2021-04-04,07:30,FPC0,PIC1:,125905543880,14167626066,109433607,50501282
2021-04-04,07:35,FPC0,PIC0:,70972530704,6406179932,60489256,25153359
2021-04-04,07:35,FPC0,PIC1:,133751280144,13218926905,115343938,51935433
2021-04-04,07:40,FPC0,PIC0:,72794009640,6225038123,61607991,25915505
2021-04-04,07:40,FPC0,PIC1:,145449572808,14577893893,124345809,55174452
2021-04-04,07:45,FPC0,PIC0:,77073679632,7146613611,65117150,27479301
2021-04-04,07:45,FPC0,PIC1:,156227420616,15122764840,132391561,57794839
2021-04-04,07:50,FPC0,PIC0:,79223399824,7395246690,67245658,28727362
2021-04-04,07:50,FPC0,PIC1:,158732968240,15281624387,135044696,59066866
2021-04-04,07:55,FPC0,PIC0:,83368721064,7372397125,70002607,29734619
2021-04-04,07:55,FPC0,PIC1:,164301709968,16102997917,139532730,61042835
2021-04-04,08:00,FPC0,PIC0:,91483318088,7554592096,76412855,31861680
2021-04-04,08:00,FPC0,PIC1:,166769917032,17514811293,143297327,63504106
2021-04-04,08:05,FPC0,PIC0:,90230780360,8366083228,76676539,33166622
2021-04-04,08:05,FPC0,PIC1:,177889517856,17958669639,152414236,67192482
