DATE, TIME, FPC, PIC, ENCAP_BYTES, ENCAP_PKTS, DECAP_BYTES, DECAP_PKTS

2021-04-08,00:00,FPC0,PIC0:,372832426640,27587278523,298831412,114137606
2021-04-08,00:00,FPC0,PIC1:,656532560232,48312824480,523097783,199842732
2021-04-08,00:05,FPC0,PIC0:,364675657592,27169724338,291751381,111528807
2021-04-08,00:05,FPC0,PIC1:,640349710680,46793842939,509720141,194999343
2021-04-08,00:10,FPC0,PIC0:,358056957528,25485694166,284405687,105784987
2021-04-08,00:10,FPC0,PIC1:,625387697520,43445717333,494505942,185810286
2021-04-08,00:15,FPC0,PIC0:,340131711048,24422702443,270516429,101164142
2021-04-08,00:15,FPC0,PIC1:,595329040000,41988256894,471343280,177080735
2021-04-08,00:20,FPC0,PIC0:,334079700720,23562274672,264213144,97697955
2021-04-08,00:20,FPC0,PIC1:,583047767592,42011422449,460431811,172965247
2021-04-08,00:25,FPC0,PIC0:,322235270792,23005889596,254745167,94552870
2021-04-08,00:25,FPC0,PIC1:,562897658416,39721927072,444143880,165997652
2021-04-08,00:30,FPC0,PIC0:,304525676672,21600180998,240412674,89915000
2021-04-08,00:30,FPC0,PIC1:,540192767688,39546289641,426298477,159085600
2021-04-08,00:35,FPC0,PIC0:,293670346824,22086872795,232509337,86966292
2021-04-08,00:35,FPC0,PIC1:,519392209912,37606354213,409345501,153474009
2021-04-08,00:40,FPC0,PIC0:,325833062088,20891177777,257986195,83041450
2021-04-08,00:40,FPC0,PIC1:,495615474496,35389986118,390320528,147268253
2021-04-08,00:45,FPC0,PIC0:,270969298296,19363917589,212864501,79609942
2021-04-08,00:45,FPC0,PIC1:,470918484080,32569865410,370633870,139244921
2021-04-08,00:50,FPC0,PIC0:,250524034104,17874651181,197150683,74567563
2021-04-08,00:50,FPC0,PIC1:,456228608624,31472561298,358753954,133396226
2021-04-08,00:55,FPC0,PIC0:,239285053400,16419051128,187768343,70653875
2021-04-08,00:55,FPC0,PIC1:,431959354648,30032561771,339677061,127552806
2021-04-08,01:00,FPC0,PIC0:,234528459560,17104919571,183926891,70253286
2021-04-08,01:00,FPC0,PIC1:,407200023352,29465788291,320674505,123050203
2021-04-08,01:05,FPC0,PIC0:,221023253088,15595032462,174051836,66144404
2021-04-08,01:05,FPC0,PIC1:,393306279496,28550980107,310340721,118526507
2021-04-08,01:10,FPC0,PIC0:,214015803872,15788880045,168754132,65033660
2021-04-08,01:10,FPC0,PIC1:,371565384504,27482793904,294253385,113816149
2021-04-08,01:15,FPC0,PIC0:,203963423856,15554867701,161408292,62339353
2021-04-08,01:15,FPC0,PIC1:,353290910704,25476992072,279434692,107911746
2021-04-08,01:20,FPC0,PIC0:,193605540208,15559741511,153234918,60564833
2021-04-08,01:20,FPC0,PIC1:,340854850792,25048750633,269645975,104722098
2021-04-08,01:25,FPC0,PIC0:,191086775816,15046685621,151070431,59005159
2021-04-08,01:25,FPC0,PIC1:,329442384048,23536543719,260438316,100724704
2021-04-08,01:30,FPC0,PIC0:,187504437392,13782443579,147587878,57069837
2021-04-08,01:30,FPC0,PIC1:,315198702048,22368838117,249264276,97955639
2021-04-08,01:35,FPC0,PIC0:,180607862504,12579533242,142048259,54592766
2021-04-08,01:35,FPC0,PIC1:,304372193144,21941986289,240485251,95379880
2021-04-08,01:40,FPC0,PIC0:,170307748552,12542948032,134793189,52221817
2021-04-08,01:40,FPC0,PIC1:,290516920128,20252764538,229428182,90961090
2021-04-08,01:45,FPC0,PIC0:,161039311432,11420257861,127181027,49427724
2021-04-08,01:45,FPC0,PIC1:,274012529088,18962819998,216508598,85892776
2021-04-08,01:50,FPC0,PIC0:,151002689464,11241248179,120028843,47682354
2021-04-08,01:50,FPC0,PIC1:,259665797920,18301802718,206237414,81996482
2021-04-08,01:55,FPC0,PIC0:,152214307272,10378868065,120119547,46787823
2021-04-08,01:55,FPC0,PIC1:,247035206776,17683353288,196459931,78586050
2021-04-08,02:00,FPC0,PIC0:,142341770536,10343359611,113200627,45287854
2021-04-08,02:00,FPC0,PIC1:,236606641272,17275579455,188591955,76560274
2021-04-08,02:05,FPC0,PIC0:,133900494088,11377015740,108009957,44693453
2021-04-08,02:05,FPC0,PIC1:,230136032544,17805227526,185118528,76742827
2021-04-08,02:10,FPC0,PIC0:,125088442888,11978259560,101959959,42785508
2021-04-08,02:10,FPC0,PIC1:,215878031840,19547001774,175179568,74547053
2021-04-08,02:15,FPC0,PIC0:,121248089928,11267570347,98773991,41369797
2021-04-08,02:15,FPC0,PIC1:,212207042736,19173784013,172462232,73713248
2021-04-08,02:20,FPC0,PIC0:,118911174992,11805150862,97377656,41133046
2021-04-08,02:20,FPC0,PIC1:,206104158856,18870099433,167163823,71657678
2021-04-08,02:25,FPC0,PIC0:,121151506560,11732995788,98178766,40818674
2021-04-08,02:25,FPC0,PIC1:,194160311184,19195080736,158899742,69540829
2021-04-08,02:30,FPC0,PIC0:,113322980192,11162073843,92074038,39244990
2021-04-08,02:30,FPC0,PIC1:,176316308168,18845526163,146163507,65681000
2021-04-08,02:35,FPC0,PIC0:,108457368520,11343566977,88748345,39400958
2021-04-08,02:35,FPC0,PIC1:,169270176640,18149141412,140819414,63685005
2021-04-08,02:40,FPC0,PIC0:,102461770360,11169952909,84306035,38550740
2021-04-08,02:40,FPC0,PIC1:,160219304408,17719207763,134126059,61653358
2021-04-08,02:45,FPC0,PIC0:,102200515744,11298260214,83289426,41740057
2021-04-08,02:45,FPC0,PIC1:,156406950192,17022051265,130619714,60150203
2021-04-08,02:50,FPC0,PIC0:,99740786936,10474191417,81775701,37030405
2021-04-08,02:50,FPC0,PIC1:,151563137664,17731041624,127910578,59522234
2021-04-08,02:55,FPC0,PIC0:,95309301312,8669814375,77900538,34506660
2021-04-08,02:55,FPC0,PIC1:,143146329048,15905079573,121218589,56602201
2021-04-08,03:00,FPC0,PIC0:,87645509688,8801151683,72505711,33437065
2021-04-08,03:00,FPC0,PIC1:,134105769808,16289243450,114571034,54566847
2021-04-08,03:05,FPC0,PIC0:,86287574824,9863263923,71958053,34143190
2021-04-08,03:05,FPC0,PIC1:,129696761576,18145859157,112444201,55310315
2021-04-08,03:10,FPC0,PIC0:,85095058112,8968559629,70496958,33077578
2021-04-08,03:10,FPC0,PIC1:,126274599464,16167193277,108747103,51880469
2021-04-08,03:15,FPC0,PIC0:,83210120296,9660543389,69486257,32694421
2021-04-08,03:15,FPC0,PIC1:,123090870352,13822100313,105659234,49642684
2021-04-08,03:20,FPC0,PIC0:,78495264112,9155855601,65701912,31684981
2021-04-08,03:20,FPC0,PIC1:,117781909440,14584800581,102746818,48864177
2021-04-08,03:25,FPC0,PIC0:,74841470024,9132464175,63489981,31729933
2021-04-08,03:25,FPC0,PIC1:,113580554440,13578337878,98663147,47293348
2021-04-08,03:30,FPC0,PIC0:,74074655480,8240051606,62562475,30514035
2021-04-08,03:30,FPC0,PIC1:,109534702088,13189362006,95126013,46117709
2021-04-08,03:35,FPC0,PIC0:,70020076416,9548329013,60225166,30295065
2021-04-08,03:35,FPC0,PIC1:,111253374392,13597098713,97108359,46875187
2021-04-08,03:40,FPC0,PIC0:,65791852288,8913275188,57115814,28775876
2021-04-08,03:40,FPC0,PIC1:,106580599768,13421623542,93712093,46335011
2021-04-08,03:45,FPC0,PIC0:,60710930088,8728224777,53416313,27513533
2021-04-08,03:45,FPC0,PIC1:,103543240848,14001536136,91481156,45847783
2021-04-08,03:50,FPC0,PIC0:,57104524984,8059055397,50556311,26014952
2021-04-08,03:50,FPC0,PIC1:,100185431416,15605647450,89611461,46423040
2021-04-08,03:55,FPC0,PIC0:,58266562152,7191165340,50733367,25678407
2021-04-08,03:55,FPC0,PIC1:,100402168888,14420246777,89506387,45398245
2021-04-08,04:00,FPC0,PIC0:,59843618104,8078372995,52326651,26645373
2021-04-08,04:00,FPC0,PIC1:,97813245448,14750046491,87729477,44555289
2021-04-08,04:05,FPC0,PIC0:,60466085640,8890050868,53368395,27335259
2021-04-08,04:05,FPC0,PIC1:,96030039064,13512696439,85859295,43828732
2021-04-08,04:10,FPC0,PIC0:,57973169888,8629045210,51488564,26804896
2021-04-08,04:10,FPC0,PIC1:,96458371872,13789273105,86353130,43795311
2021-04-08,04:15,FPC0,PIC0:,60293838048,7184375587,52075128,25855660
2021-04-08,04:15,FPC0,PIC1:,97438278040,12308063692,85978785,42967388
2021-04-08,04:20,FPC0,PIC0:,60128877240,8168176615,52580199,26770292
2021-04-08,04:20,FPC0,PIC1:,96193944752,14200873865,86368778,43834910
2021-04-08,04:25,FPC0,PIC0:,61728499760,8120606730,53580562,26972616
2021-04-08,04:25,FPC0,PIC1:,95511184400,13374476901,85645266,43852216
2021-04-08,04:30,FPC0,PIC0:,63367457272,8211600986,54610341,27258019
2021-04-08,04:30,FPC0,PIC1:,95914080536,13015228657,85617435,43222340
2021-04-08,04:35,FPC0,PIC0:,67031272200,7305706255,56897831,27011536
2021-04-08,04:35,FPC0,PIC1:,93071243952,13793286057,84186742,43151696
2021-04-08,04:40,FPC0,PIC0:,66893208832,8042200012,57084192,27687837
2021-04-08,04:40,FPC0,PIC1:,94350982040,14096344128,85168943,43731674
2021-04-08,04:45,FPC0,PIC0:,64426690312,8572243161,55818283,27762101
2021-04-08,04:45,FPC0,PIC1:,92091986784,14666914726,83883406,43812286
2021-04-08,04:50,FPC0,PIC0:,63870930488,10272054951,56700839,28855792
2021-04-08,04:50,FPC0,PIC1:,90902186672,14117586935,83161638,43486456
2021-04-08,04:55,FPC0,PIC0:,63872183304,7754125824,55493945,26837947
2021-04-08,04:55,FPC0,PIC1:,94399179680,13575042649,85023328,43377700
2021-04-08,05:00,FPC0,PIC0:,60227425608,7733948882,52668727,26021426
2021-04-08,05:00,FPC0,PIC1:,93794677352,13250839277,84569221,43443029
2021-04-08,05:05,FPC0,PIC0:,60240664560,9627490882,53887610,28059037
2021-04-08,05:05,FPC0,PIC1:,100043502832,16467256207,90603430,47765208
2021-04-08,05:10,FPC0,PIC0:,65042337464,8481005533,56600725,28281768
2021-04-08,05:10,FPC0,PIC1:,99450910744,14647007171,89359765,46278739
2021-04-08,05:15,FPC0,PIC0:,66927117096,7845269695,57751749,27830863
2021-04-08,05:15,FPC0,PIC1:,105766007792,16025439095,95085024,48048276
2021-04-08,05:20,FPC0,PIC0:,69949956240,9210563295,60852174,29346271
2021-04-08,05:20,FPC0,PIC1:,110126019816,17012773473,99061511,48962025
2021-04-08,05:25,FPC0,PIC0:,66355901744,10716953553,59433782,30252555
2021-04-08,05:25,FPC0,PIC1:,112461419672,17656350835,101358429,49600054
2021-04-08,05:30,FPC0,PIC0:,65051194232,8334222172,56817835,27721155
2021-04-08,05:30,FPC0,PIC1:,109267270712,16001216827,98567085,48519022
2021-04-08,05:35,FPC0,PIC0:,67353059504,7976763310,58689864,28325326
2021-04-08,05:35,FPC0,PIC1:,112728973688,16597220986,101610767,49988880
2021-04-08,05:40,FPC0,PIC0:,67018294840,9521931116,59723363,29265634
2021-04-08,05:40,FPC0,PIC1:,116790748968,18370630171,105951899,52071186
2021-04-08,05:45,FPC0,PIC0:,67007118296,8088304876,58954377,27923569
