DATE, TIME, FPC, PIC, ENCAP_BYTES, ENCAP_PKTS, DECAP_BYTES, DECAP_PKTS

2021-04-10,00:00,FPC1,PIC0:,367257772472,31494937795,297814665,120173311
2021-04-10,00:00,FPC1,PIC1:,647422602216,52077443267,520008321,211111873
2021-04-10,00:05,FPC1,PIC0:,364153101800,32024279337,295209111,119102753
2021-04-10,00:05,FPC1,PIC1:,642123856392,52423012199,516630501,208432295
2021-04-10,00:10,FPC1,PIC0:,357306516776,30381069989,287963267,114361522
2021-04-10,00:10,FPC1,PIC1:,629204928320,50288207147,503047270,198327941
2021-04-10,00:15,FPC1,PIC0:,362030464280,30354662330,290823187,114227685
2021-04-10,00:15,FPC1,PIC1:,626393310608,49726642418,500595844,195663084
2021-04-10,00:20,FPC1,PIC0:,347512953160,29045620764,278729171,107904758
2021-04-10,00:20,FPC1,PIC1:,654654528872,48085692595,522665039,187818409
2021-04-10,00:25,FPC1,PIC0:,339746668288,27355052150,271500394,104460793
2021-04-10,00:25,FPC1,PIC1:,582503667376,45480781057,463845152,180284651
2021-04-10,00:30,FPC1,PIC0:,331641061960,25478649198,264340317,100711920
2021-04-10,00:30,FPC1,PIC1:,565225659888,43578890124,449554918,174508273
2021-04-10,00:35,FPC1,PIC0:,320860502008,25673669359,256066743,98928955
2021-04-10,00:35,FPC1,PIC1:,547273885448,41178961432,434426403,167771754
2021-04-10,00:40,FPC1,PIC0:,319292277464,24400702511,254344125,96403949
2021-04-10,00:40,FPC1,PIC1:,535078868824,39722181975,424111783,162477580
2021-04-10,00:45,FPC1,PIC0:,311873758168,26011448020,248227903,101616918
2021-04-10,00:45,FPC1,PIC1:,527408089552,39820609253,417796984,160205401
2021-04-10,00:50,FPC1,PIC0:,294903926632,22816641065,235442485,89389198
2021-04-10,00:50,FPC1,PIC1:,501041545304,36787121219,397501899,152171899
2021-04-10,00:55,FPC1,PIC0:,279581980568,20929217488,223439899,85396111
2021-04-10,00:55,FPC1,PIC1:,471344344896,35531821979,374570520,145061947
2021-04-10,01:00,FPC1,PIC0:,296662264464,20338417024,236487714,82898670
2021-04-10,01:00,FPC1,PIC1:,451394034720,34103510504,358099058,138647245
2021-04-10,01:05,FPC1,PIC0:,269884970688,19325216839,214426682,80843802
2021-04-10,01:05,FPC1,PIC1:,439738918896,33534851310,349685540,135997184
2021-04-10,01:10,FPC1,PIC0:,260128198736,18831169283,206642348,77493625
2021-04-10,01:10,FPC1,PIC1:,421845517824,32078310724,335228990,130672496
2021-04-10,01:15,FPC1,PIC0:,247585372824,18561431798,196977411,75285387
