DATE, TIME, FPC, PIC, ENCAP_BYTES, ENCAP_PKTS, DECAP_BYTES, DECAP_PKTS

2021-04-06,00:00,FPC0,PIC0:,215069811872,15680039159,168979586,67139657
2021-04-06,00:00,FPC0,PIC1:,381652228224,25822924953,303190790,114655117
2021-04-06,00:00,FPC1,PIC0:,422876133728,31112753764,333997482,126199029
2021-04-06,00:00,FPC1,PIC1:,355800260584,27359807402,283322883,113158013
2021-04-06,00:05,FPC0,PIC0:,210881689848,16302518403,167199349,67295466
2021-04-06,00:05,FPC0,PIC1:,368070238400,25643462919,293122588,114690395
2021-04-06,00:05,FPC1,PIC0:,411300910576,29937982255,323547776,127709678
2021-04-06,00:05,FPC1,PIC1:,359975090840,27293334247,286878133,112903498
2021-04-06,00:10,FPC0,PIC0:,203077661224,14485224157,159459851,63905400
2021-04-06,00:10,FPC0,PIC1:,357625756664,24918811646,283458681,111373157
2021-04-06,00:10,FPC1,PIC0:,389011498624,27410316673,305710358,118676019
2021-04-06,00:10,FPC1,PIC1:,348433883032,25295635119,275602939,106957232
2021-04-06,00:15,FPC0,PIC0:,204959104552,14089025723,159747429,63405497
2021-04-06,00:15,FPC0,PIC1:,345438997840,23479530277,273001966,106342930
2021-04-06,00:15,FPC1,PIC0:,378551243264,26310549595,296193280,114542870
2021-04-06,00:15,FPC1,PIC1:,336326170336,25193744900,265513940,103122593
2021-04-06,00:20,FPC0,PIC0:,201756500272,15467500070,157827838,61845604
2021-04-06,00:20,FPC0,PIC1:,332082362576,22475612268,261969854,101683090
2021-04-06,00:20,FPC1,PIC0:,364918559744,25788773685,284912746,111066266
2021-04-06,00:20,FPC1,PIC1:,318534593296,23378211334,251208798,97598663
2021-04-06,00:25,FPC0,PIC0:,192345750128,14399026566,150325038,59741791
2021-04-06,00:25,FPC0,PIC1:,321182635824,22834092813,254149894,97734731
2021-04-06,00:25,FPC1,PIC0:,354836746536,25402578038,276524881,106995586
2021-04-06,00:25,FPC1,PIC1:,306614746480,22196915032,241877738,92975086
2021-04-06,00:30,FPC0,PIC0:,181849916376,13603586233,142535599,56833071
2021-04-06,00:30,FPC0,PIC1:,309906421880,22882796972,245278445,96226863
2021-04-06,00:30,FPC1,PIC0:,340315297808,24707964983,265457234,103435915
2021-04-06,00:30,FPC1,PIC1:,302841579520,21856662904,238082252,90979379
2021-04-06,00:35,FPC0,PIC0:,173541758024,13085911971,136023555,54694374
2021-04-06,00:35,FPC0,PIC1:,305730123704,22292473031,241193473,93556728
2021-04-06,00:35,FPC1,PIC0:,323595474752,23239266300,252829566,98251045
2021-04-06,00:35,FPC1,PIC1:,285800730088,21738814837,225626087,87617488
2021-04-06,00:40,FPC0,PIC0:,167384658784,12130951349,131354916,51107655
2021-04-06,00:40,FPC0,PIC1:,294847719784,20319116557,232623373,89337404
2021-04-06,00:40,FPC1,PIC0:,311797791352,21920832245,243537469,95016243
2021-04-06,00:40,FPC1,PIC1:,279301676296,19804240322,219905219,84512547
2021-04-06,00:45,FPC0,PIC0:,164803625608,12677937899,128855167,51348097
2021-04-06,00:45,FPC0,PIC1:,272278187520,19030786329,216580328,83448399
2021-04-06,00:45,FPC1,PIC0:,300623226376,21500653209,234945981,91654024
2021-04-06,00:45,FPC1,PIC1:,266674448784,21429621174,211040934,82276009
2021-04-06,00:50,FPC0,PIC0:,155917652560,10802431876,121830922,47914458
2021-04-06,00:50,FPC0,PIC1:,258027009752,18586693475,204957185,80358228
2021-04-06,00:50,FPC1,PIC0:,286157131176,20704661684,224597939,88428336
2021-04-06,00:50,FPC1,PIC1:,253935496808,19323685184,200185241,77874971
2021-04-06,00:55,FPC0,PIC0:,147941989440,10356268351,115574762,45390381
2021-04-06,00:55,FPC0,PIC1:,256087464520,18982787773,203024115,80054137
2021-04-06,00:55,FPC1,PIC0:,275794954536,20494799097,216462541,85301344
2021-04-06,00:55,FPC1,PIC1:,242383766512,18756132731,191618060,73904280
2021-04-06,01:00,FPC0,PIC0:,141689021032,9437313622,110558319,43622596
2021-04-06,01:00,FPC0,PIC1:,245029295704,19008510688,194909653,76860583
2021-04-06,01:00,FPC1,PIC0:,263071500280,19569988870,206550829,82342992
2021-04-06,01:00,FPC1,PIC1:,230058893736,18408205792,182382663,71368220
2021-04-06,01:05,FPC0,PIC0:,141346192712,9339294153,110454765,42842168
2021-04-06,01:05,FPC0,PIC1:,237888086168,17937641697,189622379,74321205
2021-04-06,01:05,FPC1,PIC0:,255421718152,19284619753,201454903,81012947
2021-04-06,01:05,FPC1,PIC1:,221343442208,17111324695,175171178,67315490
2021-04-06,01:10,FPC0,PIC0:,132687594072,9021450239,104121839,41059456
2021-04-06,01:10,FPC0,PIC1:,232218359232,17249340381,184649946,72821036
2021-04-06,01:10,FPC1,PIC0:,247864533424,18282405393,194995518,78552469
2021-04-06,01:10,FPC1,PIC1:,214178027704,16582045843,169828413,65176996
2021-04-06,01:15,FPC0,PIC0:,130545113976,8604098597,101988495,40478886
2021-04-06,01:15,FPC0,PIC1:,223919954320,15417348476,177826498,70391874
2021-04-06,01:15,FPC1,PIC0:,240319482392,17100738928,188750303,75589898
2021-04-06,01:15,FPC1,PIC1:,204006738528,15819812077,162230300,62729188
2021-04-06,01:20,FPC0,PIC0:,125428479744,8201415815,98434126,39324149
2021-04-06,01:20,FPC0,PIC1:,208344458648,15563212883,167101315,67475394
2021-04-06,01:20,FPC1,PIC0:,232011599920,16576917638,182522426,72543846
2021-04-06,01:20,FPC1,PIC1:,194979427216,16444738177,156368434,61317094
2021-04-06,01:25,FPC0,PIC0:,121626264408,7892565534,95641311,37871119
2021-04-06,01:25,FPC0,PIC1:,201592233360,15540742606,161786826,64752170
2021-04-06,01:25,FPC1,PIC0:,217265357960,16017969660,171533657,68644470
2021-04-06,01:25,FPC1,PIC1:,189543287144,14719991068,152332857,59350295
2021-04-06,01:30,FPC0,PIC0:,117103291512,8017909464,91982027,36291180
2021-04-06,01:30,FPC0,PIC1:,194293287096,14719896937,155258553,62252107
2021-04-06,01:30,FPC1,PIC0:,212361604688,15902420790,167513360,67070821
2021-04-06,01:30,FPC1,PIC1:,181538334632,13511446507,145186343,56618608
2021-04-06,01:35,FPC0,PIC0:,113383359288,7421803520,89065683,35192916
2021-04-06,01:35,FPC0,PIC1:,187802046848,14177033840,150012362,60278070
2021-04-06,01:35,FPC1,PIC0:,199239094568,15275321779,157680869,63737774
2021-04-06,01:35,FPC1,PIC1:,173242598864,12729484813,138688998,54106135
2021-04-06,01:40,FPC0,PIC0:,107394452248,6906826061,84317607,33678897
2021-04-06,01:40,FPC0,PIC1:,180921159696,12623068410,144599220,57996388
2021-04-06,01:40,FPC1,PIC0:,190008100112,15026983425,151275236,61088450
2021-04-06,01:40,FPC1,PIC1:,165758564120,12858535186,133832941,52859829
2021-04-06,01:45,FPC0,PIC0:,101916530664,6973122592,80344051,32610238
2021-04-06,01:45,FPC0,PIC1:,169849663232,12197582040,136483328,56283618
2021-04-06,01:45,FPC1,PIC0:,181092314704,14991489155,144646612,59003736
2021-04-06,01:45,FPC1,PIC1:,155440165992,11236767427,125327793,49194071
2021-04-06,01:50,FPC0,PIC0:,100066671760,6621028834,78501960,31778032
2021-04-06,01:50,FPC0,PIC1:,164762114384,12323333592,132723384,55364394
2021-04-06,01:50,FPC1,PIC0:,171463757808,15325228418,137368634,57135642
2021-04-06,01:50,FPC1,PIC1:,148611642200,10135400721,119442815,47707369
2021-04-06,01:55,FPC0,PIC0:,93041302664,8060163738,74941621,31069964
2021-04-06,01:55,FPC0,PIC1:,161612340040,12726074979,129892243,53763043
2021-04-06,01:55,FPC1,PIC0:,166160528680,13852888237,132971455,54360288
2021-04-06,01:55,FPC1,PIC1:,145094304016,10764607427,116971504,46139947
2021-04-06,02:00,FPC0,PIC0:,87835127840,6318728220,69969480,28893690
2021-04-06,02:00,FPC0,PIC1:,157454942936,12190309788,126345217,51749775
2021-04-06,02:00,FPC1,PIC0:,159557931160,13671912749,127866987,53168872
2021-04-06,02:00,FPC1,PIC1:,139669956488,10508567225,112752217,44650036
2021-04-06,02:05,FPC0,PIC0:,83698416528,6335130721,67494568,28490876
2021-04-06,02:05,FPC0,PIC1:,150794262744,12896535359,122420997,51668784
2021-04-06,02:05,FPC1,PIC0:,153666918272,14270590187,124733654,53299894
2021-04-06,02:05,FPC1,PIC1:,138561400216,10993914103,112237091,44143366
2021-04-06,02:10,FPC0,PIC0:,78580082024,7071253388,64057927,27476073
2021-04-06,02:10,FPC0,PIC1:,143803198232,13575950226,117574971,50405823
2021-04-06,02:10,FPC1,PIC0:,154421316880,15075351230,125183262,53073968
2021-04-06,02:10,FPC1,PIC1:,129772151416,11672848279,106286871,42994964
2021-04-06,02:15,FPC0,PIC0:,73262782712,6424223065,60103551,25533296
2021-04-06,02:15,FPC0,PIC1:,136705879464,13725631610,112491191,49015289
2021-04-06,02:15,FPC1,PIC0:,142846973496,14382679501,116867145,50533446
2021-04-06,02:15,FPC1,PIC1:,127508598736,12564266495,105538126,43343528
