DATE, TIME, FPC, PIC, ENCAP_BYTES, ENCAP_PKTS, DECAP_BYTES, DECAP_PKTS

2021-04-07,00:00,FPC0,PIC0:,173341657320,11668829066,135832597,51321593
2021-04-07,00:00,FPC0,PIC1:,413527323432,27869401700,321187247,125039752
2021-04-07,00:00,FPC1,PIC0:,361627140536,24456547193,282416211,109009887
2021-04-07,00:00,FPC1,PIC1:,421979801016,28256932221,328687495,125853634
2021-04-07,00:05,FPC0,PIC0:,169978074400,11701718572,133996756,50513057
2021-04-07,00:05,FPC0,PIC1:,403783964456,29698847288,315535837,124483306
2021-04-07,00:05,FPC1,PIC0:,349940575936,24441237031,273554588,106352520
2021-04-07,00:05,FPC1,PIC1:,411113079680,28007420989,320676492,124517438
2021-04-07,00:10,FPC0,PIC0:,165024278904,10925786805,129272701,48318079
2021-04-07,00:10,FPC0,PIC1:,392108392712,28608351740,305358665,118629582
2021-04-07,00:10,FPC1,PIC0:,343666521392,24030991786,267193590,103329676
2021-04-07,00:10,FPC1,PIC1:,399645296616,27527445444,310629159,120068901
2021-04-07,00:15,FPC0,PIC0:,158125430952,10030461086,123301229,46221227
2021-04-07,00:15,FPC0,PIC1:,376145119640,27617504007,292953161,113115721
2021-04-07,00:15,FPC1,PIC0:,338305813800,22485065521,261530589,99431236
2021-04-07,00:15,FPC1,PIC1:,387910355616,25155615602,300350782,113853937
2021-04-07,00:20,FPC0,PIC0:,148602276632,9637126870,115923821,43389666
2021-04-07,00:20,FPC0,PIC1:,367789284080,28310741102,286180532,110922043
2021-04-07,00:20,FPC1,PIC0:,331993753256,22660899692,256717119,98107465
2021-04-07,00:20,FPC1,PIC1:,374089161848,25464199318,290259737,109972675
2021-04-07,00:25,FPC0,PIC0:,145873012576,9081854215,113551914,42253597
2021-04-07,00:25,FPC0,PIC1:,351974848848,26021952585,273324058,105615598
2021-04-07,00:25,FPC1,PIC0:,319432077512,21621278290,247271997,94097614
2021-04-07,00:25,FPC1,PIC1:,355941655168,25143285415,276772132,105539351
2021-04-07,00:30,FPC0,PIC0:,141219457920,9097971716,110280098,41491282
2021-04-07,00:30,FPC0,PIC1:,338487767304,24783477313,262529215,101939919
2021-04-07,00:30,FPC1,PIC0:,307931935752,21156440096,238623293,90973587
2021-04-07,00:30,FPC1,PIC1:,340666531984,23384487834,264053590,100518584
2021-04-07,00:35,FPC0,PIC0:,136305751424,8595889299,106424330,39630646
2021-04-07,00:35,FPC0,PIC1:,323439157072,23461943458,250545172,96131597
2021-04-07,00:35,FPC1,PIC0:,290448308104,20587639146,225150405,86505358
2021-04-07,00:35,FPC1,PIC1:,329222392024,21787831841,255616685,95831836
2021-04-07,00:40,FPC0,PIC0:,130331172616,8001911242,101095749,37366401
2021-04-07,00:40,FPC0,PIC1:,308635129200,22708459377,239836818,93381370
2021-04-07,00:40,FPC1,PIC0:,286978454848,18809731085,221116940,83771648
2021-04-07,00:40,FPC1,PIC1:,313133717480,19861544875,242645561,90954098
2021-04-07,00:45,FPC0,PIC0:,125946349608,7316898947,97638227,35808608
2021-04-07,00:45,FPC0,PIC1:,305924759344,20991263860,236145670,90976798
2021-04-07,00:45,FPC1,PIC0:,283599708080,19368259864,218524614,82647816
2021-04-07,00:45,FPC1,PIC1:,299367775928,20128308265,232699125,87821750
2021-04-07,00:50,FPC0,PIC0:,125783961448,7961881889,97569429,36020098
2021-04-07,00:50,FPC0,PIC1:,293345750464,20065916274,225815656,87679349
2021-04-07,00:50,FPC1,PIC0:,274766072792,18843436949,211928535,79912464
2021-04-07,00:50,FPC1,PIC1:,290484234472,19212043483,225320947,86182782
2021-04-07,00:55,FPC0,PIC0:,120981120152,7953919883,94299529,34442107
2021-04-07,00:55,FPC0,PIC1:,280368103872,19758124563,215984702,84430680
2021-04-07,00:55,FPC1,PIC0:,259226705728,17610413758,200255724,77498890
2021-04-07,00:55,FPC1,PIC1:,277461131216,19735846649,216100350,83967161
2021-04-07,01:00,FPC0,PIC0:,118721916504,7615011535,92246617,34037557
2021-04-07,01:00,FPC0,PIC1:,271754538648,18459224372,209277439,80639977
2021-04-07,01:00,FPC1,PIC0:,251035616912,17836769059,194125262,75728574
2021-04-07,01:00,FPC1,PIC1:,267119380104,19683534647,207997007,81152825
2021-04-07,01:05,FPC0,PIC0:,113637400728,7585085975,88510767,32914077
2021-04-07,01:05,FPC0,PIC1:,266055094104,18247250068,205259667,79525189
2021-04-07,01:05,FPC1,PIC0:,238046116832,16383833558,184089194,71109786
2021-04-07,01:05,FPC1,PIC1:,265207248720,18903161303,205628456,78457751
2021-04-07,01:10,FPC0,PIC0:,110989475000,7069675151,85921335,32067122
2021-04-07,01:10,FPC0,PIC1:,253341028320,17308677140,195646822,76663722
2021-04-07,01:10,FPC1,PIC0:,216395331784,17012976231,169341633,67975048
2021-04-07,01:10,FPC1,PIC1:,251099614560,17290931663,195208652,75279946
2021-04-07,01:15,FPC0,PIC0:,107139684120,7246960486,83777815,31617875
2021-04-07,01:15,FPC0,PIC1:,241857287640,16267039417,187098889,74215864
2021-04-07,01:15,FPC1,PIC0:,215617063792,17053208671,168391248,67067994
2021-04-07,01:15,FPC1,PIC1:,237765720128,16630003216,185136948,71349858
2021-04-07,01:20,FPC0,PIC0:,98367573552,6470983737,77544048,29562080
2021-04-07,01:20,FPC0,PIC1:,231312706144,15243999231,179279234,70659130
2021-04-07,01:20,FPC1,PIC0:,209455740280,15567143257,162916809,64722225
2021-04-07,01:20,FPC1,PIC1:,232435101280,16568854944,180802482,69802389
2021-04-07,01:25,FPC0,PIC0:,96715166504,6330166324,75549701,28908279
2021-04-07,01:25,FPC0,PIC1:,227906890320,15327513589,176581992,69879225
2021-04-07,01:25,FPC1,PIC0:,194653397704,14237421624,151812903,60820604
2021-04-07,01:25,FPC1,PIC1:,221196064184,15170930191,172188081,67027918
2021-04-07,01:30,FPC0,PIC0:,94748018080,6028078326,73535162,28379883
2021-04-07,01:30,FPC0,PIC1:,215718038464,14822831468,167681700,66759221
2021-04-07,01:30,FPC1,PIC0:,185843272760,12942416164,144747845,57301314
2021-04-07,01:30,FPC1,PIC1:,211811605560,13772627037,164520969,63852218
2021-04-07,01:35,FPC0,PIC0:,93258043720,5573805453,72148115,27717996
2021-04-07,01:35,FPC0,PIC1:,209410723272,14722876473,162902011,64399771
2021-04-07,01:35,FPC1,PIC0:,179042407648,12188911539,139717778,55743476
2021-04-07,01:35,FPC1,PIC1:,206636783216,13267162409,160404608,62178742
