DATE, TIME, FPC, PIC, ENCAP_BYTES, ENCAP_PKTS, DECAP_BYTES, DECAP_PKTS

2021-04-09,00:00,FPC0,PIC0:,290174074768,23067500971,227339390,96107794
2021-04-09,00:00,FPC0,PIC1:,625747370272,47596647241,487550946,206040214
2021-04-09,00:05,FPC0,PIC0:,291209041064,22304956645,227810857,94130276
2021-04-09,00:05,FPC0,PIC1:,617373834024,46277449771,482012913,198381295
2021-04-09,00:10,FPC0,PIC0:,279999597432,20354959756,218104371,86757611
2021-04-09,00:10,FPC0,PIC1:,613082354280,43779743076,477262759,187063298
2021-04-09,00:15,FPC0,PIC0:,268306046144,19428959310,209024090,83356646
2021-04-09,00:15,FPC0,PIC1:,569378047320,45605193528,444683595,182320389
2021-04-09,00:20,FPC0,PIC0:,266155824192,19405238504,206816478,81632354
2021-04-09,00:20,FPC0,PIC1:,542239652480,41398003704,422495512,170890503
2021-04-09,00:25,FPC0,PIC0:,256583978608,19357304318,199125514,79100826
2021-04-09,00:25,FPC0,PIC1:,521335155936,42131574392,406401872,166673059
2021-04-09,00:30,FPC0,PIC0:,245936452032,18048170051,190447434,77004771
2021-04-09,00:30,FPC0,PIC1:,501379635832,38792437842,390357621,158384681
2021-04-09,00:35,FPC0,PIC0:,228647782456,16919298487,178043059,72134421
2021-04-09,00:35,FPC0,PIC1:,476757730776,35826668470,371291089,150733688
2021-04-09,00:40,FPC0,PIC0:,226161342448,16919631661,175482826,70082346
2021-04-09,00:40,FPC0,PIC1:,454503231328,34302249491,353632532,143764661
2021-04-09,00:45,FPC0,PIC0:,211801720512,16443430899,165002880,67154193
2021-04-09,00:45,FPC0,PIC1:,424572344264,33894808808,332367715,136798362
2021-04-09,00:50,FPC0,PIC0:,197860071312,14943787326,154907188,62123444
2021-04-09,00:50,FPC0,PIC1:,413000144256,33110830147,323374382,133092859
2021-04-09,00:55,FPC0,PIC0:,185598921792,13856861741,144935484,58515855
2021-04-09,00:55,FPC0,PIC1:,400237042024,33736395633,314089517,129206611
2021-04-09,01:00,FPC0,PIC0:,174426272768,13572993486,136891106,55771484
2021-04-09,01:00,FPC0,PIC1:,383290120096,30783290132,300098264,123038393
2021-04-09,01:05,FPC0,PIC0:,167581128728,13680600576,131876529,54234004
2021-04-09,01:05,FPC0,PIC1:,364826104576,31476981308,286714590,120343959
2021-04-09,01:10,FPC0,PIC0:,160224669464,12984173436,126436669,51808385
2021-04-09,01:10,FPC0,PIC1:,347061333480,30179979169,273243243,114870725
2021-04-09,01:15,FPC0,PIC0:,153070454864,11906380819,120520004,49741162
